Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,MntTotal,MntRegularProds
"$51,267",1,1,37,$183,$2,$64,$7,$2,$12,4,3,3,5,4,0,0,42,$258,$246
"$46,524",0,1,70,$31,$19,$35,$26,$14,$52,2,1,1,5,3,0,0,59,$125,$73
"$45,183",0,0,33,$219,$3,$60,$12,$9,$12,1,4,1,7,7,0,0,58,$303,$291
"$70,421",0,1,98,$479,$28,$136,$75,$14,$35,3,10,3,7,6,0,0,66,$732,$697
"$60,161",0,1,17,$584,$44,$212,$46,$8,$177,3,11,4,8,8,0,0,55,$894,$717
"$73,926",0,0,54,$627,$91,$597,$159,$91,$15,1,6,5,12,3,0,0,47,"$1,565","$1,550"
"$19,329",1,0,39,$24,$1,$16,$12,$2,$5,3,4,0,3,8,0,0,52,$55,$50
"$61,872",0,1,81,$330,$5,$159,$36,$27,$16,4,4,4,9,4,0,0,50,$557,$541
"$46,984",1,1,71,$19,$1,$10,$2,$1,$8,1,1,0,3,5,0,0,64,$33,$25
"$34,838",1,1,62,$28,$23,$29,$29,$14,$47,3,2,1,4,6,0,0,69,$123,$76
"$82,716",0,0,8,$606,$148,$228,$15,$148,$22,1,6,8,13,2,0,0,76,"$1,145","$1,123"
"$48,192",0,0,76,"$1,039",$43,$204,$153,$58,$29,3,2,8,12,8,0,1,62,"$1,497","$1,468"
"$49,681",0,2,66,$411,$0,$26,$0,$0,$21,6,7,1,7,7,0,0,44,$437,$416
"$56,850",0,1,83,$34,$1,$19,$2,$7,$0,1,1,1,3,2,0,0,49,$63,$63
"$55,267",0,1,28,$161,$28,$136,$32,$3,$45,4,3,4,6,3,0,0,63,$360,$315
"$59,666",1,1,87,$623,$53,$178,$23,$17,$133,7,3,2,8,8,0,0,48,$894,$761
"$72,504",0,1,43,$604,$26,$470,$123,$161,$94,2,5,9,6,2,0,0,48,"$1,384","$1,290"
"$26,872",0,0,0,$3,$10,$8,$3,$16,$32,1,1,1,2,6,0,0,39,$40,$8
"$21,359",1,0,1,$12,$2,$17,$6,$1,$10,2,2,0,3,8,0,1,48,$38,$28
"$73,170",0,0,1,$184,$174,$256,$50,$30,$32,1,5,4,6,2,0,0,45,$694,$662
"$52,750",0,1,72,$393,$0,$239,$90,$69,$69,6,5,7,9,4,0,0,65,$791,$722
"$91,820",0,0,72,$410,$73,$747,$76,$161,$30,0,5,5,12,1,0,0,34,"$1,467","$1,437"
"$65,968",0,1,12,$376,$9,$83,$19,$4,$4,2,5,4,7,3,0,0,50,$491,$487
"$30,772",1,1,89,$7,$2,$4,$2,$1,$4,1,1,0,2,6,0,0,44,$16,$12
"$22,507",0,0,67,$68,$0,$226,$51,$157,$68,3,10,2,4,9,0,0,66,$502,$434
"$65,685",0,1,54,$642,$14,$49,$0,$7,$57,1,9,2,9,5,0,0,48,$712,$655
"$25,804",1,0,34,$8,$7,$9,$13,$6,$12,2,2,0,3,8,0,0,42,$43,$31
"$76,412",0,0,15,$840,$53,$804,$23,$71,$17,1,5,4,8,3,0,1,40,"$1,791","$1,774"
"$22,063",1,0,43,$7,$10,$13,$3,$11,$11,2,2,0,3,7,0,0,48,$44,$33
"$57,091",0,0,0,$464,$5,$64,$7,$0,$37,1,7,3,7,5,0,1,59,$540,$503
"$22,419",0,0,74,$30,$3,$47,$19,$21,$42,1,3,2,2,8,0,0,57,$120,$78
"$87,771",0,1,61,"$1,492",$38,$287,$50,$57,$33,1,5,10,4,6,0,1,61,"$1,924","$1,891"
"$78,353",0,1,51,$752,$122,$476,$39,$153,$34,1,10,2,11,8,0,0,61,"$1,542","$1,508"
"$93,404",1,2,97,"$1,279",$15,$287,$20,$0,$15,3,3,4,7,5,0,0,66,"$1,601","$1,586"
"$37,859",1,2,75,$22,$1,$8,$2,$1,$2,2,1,0,3,8,0,0,58,$34,$32
"$80,995",0,1,83,$860,$28,$409,$73,$56,$56,1,8,9,4,4,0,0,62,"$1,426","$1,370"
"$16,529",1,0,23,$3,$0,$5,$13,$0,$1,1,1,0,3,6,0,0,36,$21,$20
"$55,412",1,1,65,$10,$5,$28,$11,$1,$8,1,2,0,3,5,0,0,44,$55,$47
"$48,789",0,0,94,$351,$16,$156,$7,$5,$145,1,6,4,7,6,0,0,28,$535,$390
"$56,575",0,2,42,$421,$5,$90,$0,$16,$10,3,7,3,7,5,0,0,53,$532,$522
"$25,130",1,0,10,$2,$5,$7,$0,$18,$18,2,2,0,3,7,0,0,40,$32,$14
"$35,441",1,1,94,$25,$1,$9,$2,$1,$1,2,1,0,3,8,0,0,53,$38,$37
"$71,391",0,1,50,$336,$123,$274,$46,$123,$141,5,6,5,12,3,0,0,64,$902,$761
"$49,494",1,0,46,$191,$9,$97,$0,$6,$82,2,6,1,5,7,0,0,48,$303,$221
"$81,702",0,0,98,$563,$50,$774,$28,$31,$187,1,7,7,12,3,0,0,40,"$1,446","$1,259"
"$45,889",0,1,42,$31,$0,$6,$0,$1,$8,1,1,0,3,6,0,0,40,$38,$30
"$56,628",0,1,30,$479,$5,$82,$7,$17,$171,2,7,6,5,5,0,0,43,$590,$419
"$34,026",1,1,11,$18,$6,$15,$12,$8,$17,3,2,1,3,5,0,0,70,$59,$42
"$40,049",0,1,61,$91,$65,$52,$10,$44,$28,3,3,2,6,5,0,0,46,$262,$234
"$34,176",1,0,12,$5,$7,$24,$19,$14,$20,4,3,0,4,6,0,0,32,$69,$49
"$19,419",1,0,76,$2,$14,$28,$16,$3,$7,4,4,0,3,9,0,0,39,$63,$56
"$82,504",0,0,2,$362,$50,$431,$134,$35,$54,1,3,6,7,1,0,0,60,"$1,012",$958
"$81,205",0,0,43,$724,$74,$929,$97,$55,$130,1,5,6,7,2,0,1,50,"$1,879","$1,749"
"$61,618",0,0,27,$605,$91,$399,$0,$45,$205,2,3,6,8,3,0,0,29,"$1,140",$935
"$55,284",0,1,60,$547,$7,$140,$0,$7,$63,3,7,5,8,5,0,0,64,$701,$638
"$49,980",0,1,79,$104,$1,$54,$13,$9,$14,2,3,1,5,5,0,0,57,$181,$167
"$15,072",2,0,96,$8,$2,$15,$0,$10,$18,4,3,1,3,5,0,0,40,$35,$17
"$49,166",0,1,17,$224,$2,$25,$7,$0,$110,2,5,3,3,6,0,0,46,$258,$148
"$65,324",0,1,0,$384,$0,$102,$21,$32,$5,3,6,2,9,4,0,0,66,$539,$534
"$82,347",0,0,38,$556,$54,$845,$202,$133,$63,1,7,7,10,3,0,0,63,"$1,790","$1,727"
"$30,843",1,1,43,$24,$0,$2,$0,$0,$9,2,1,1,2,5,0,0,54,$26,$17
"$46,374",0,1,1,$408,$0,$21,$0,$0,$17,3,7,1,7,8,0,1,46,$429,$412
"$60,474",0,1,25,$265,$199,$303,$234,$9,$170,7,10,2,12,7,0,0,41,"$1,010",$840
"$38,576",0,1,2,$34,$0,$7,$0,$0,$0,1,1,0,3,7,0,0,47,$41,$41
"$55,357",2,0,66,$374,$64,$116,$84,$25,$64,3,6,2,11,5,0,0,35,$663,$599
"$37,758",1,1,49,$27,$2,$10,$0,$0,$1,2,1,0,3,8,0,0,54,$39,$38
"$85,710",0,0,5,$600,$20,$350,$29,$30,$33,1,6,9,10,2,0,0,31,"$1,029",$996
"$23,228",1,0,71,$13,$2,$18,$6,$1,$0,2,2,0,3,8,0,0,51,$40,$40
"$44,602",1,1,35,$167,$2,$89,$0,$0,$34,6,6,1,4,8,0,0,51,$258,$224
"$7,500",0,0,94,$0,$2,$3,$4,$1,$5,1,0,0,3,6,0,0,33,$10,$5
"$38,683",1,0,80,$46,$35,$69,$84,$41,$66,6,4,1,6,7,0,0,31,$275,$209
"$49,514",1,0,61,$88,$39,$78,$58,$13,$93,2,6,1,4,7,0,0,45,$276,$183
"$57,906",0,1,29,$243,$11,$119,$10,$3,$15,3,4,2,8,4,0,0,47,$386,$371
"$43,456",0,1,0,$275,$11,$68,$25,$7,$7,3,5,1,8,5,0,0,54,$386,$379
"$19,485",2,0,80,$6,$0,$4,$0,$0,$0,1,1,0,2,7,0,0,34,$10,$10
"$53,172",0,1,54,$121,$62,$90,$68,$20,$125,3,2,3,8,3,0,0,42,$361,$236
"$30,545",1,0,71,$4,$12,$15,$19,$7,$12,2,2,0,3,7,0,0,41,$57,$45
"$70,123",0,0,27,"$1,308",$0,$396,$23,$0,$0,1,5,7,4,3,0,0,37,"$1,727","$1,727"
"$62,450",0,1,61,$515,$47,$267,$62,$66,$38,2,5,5,4,3,0,0,61,$957,$919
"$21,675",1,0,55,$4,$0,$16,$17,$4,$4,3,4,0,3,7,0,0,44,$41,$37
"$42,395",1,1,35,$48,$13,$57,$24,$15,$25,4,3,1,4,7,0,0,39,$157,$132
"$61,346",1,0,34,$562,$58,$168,$43,$16,$142,1,5,7,10,3,0,0,42,$847,$705
"$80,812",0,0,95,$769,$22,$500,$210,$143,$33,1,4,8,5,2,0,0,67,"$1,644","$1,611"
"$42,835",1,1,64,$379,$4,$93,$12,$9,$98,7,6,6,4,6,0,0,49,$497,$399
"$39,922",1,0,30,$29,$12,$59,$19,$1,$36,2,3,0,4,8,0,0,37,$120,$84
"$86,424",0,0,12,$387,$68,$569,$89,$45,$68,1,6,9,12,1,0,0,64,"$1,158","$1,090"
"$17,117",1,0,96,$12,$23,$38,$30,$18,$7,4,3,1,3,9,0,0,42,$121,$114
"$24,762",1,0,16,$6,$10,$12,$3,$15,$40,3,3,1,2,8,0,1,48,$46,$6
"$35,797",0,1,16,$27,$1,$14,$4,$1,$21,2,2,0,3,8,0,0,45,$47,$26
"$36,627",2,0,78,$9,$1,$5,$0,$0,$1,1,0,0,3,5,0,0,45,$15,$14
"$51,111",1,1,83,$22,$0,$19,$6,$5,$3,2,2,0,3,6,0,0,39,$52,$49
"$86,857",0,0,96,$899,$102,$838,$133,$102,$40,1,5,6,10,2,0,1,48,"$2,074","$2,034"
"$82,072",0,0,67,$889,$55,$685,$168,$92,$129,1,3,2,13,1,0,0,50,"$1,889","$1,760"
"$46,231",2,1,87,$189,$2,$55,$0,$5,$12,4,6,1,4,9,0,0,67,$251,$239
"$42,243",1,1,34,$48,$0,$2,$0,$0,$5,2,2,0,3,7,0,0,61,$50,$45
"$51,195",1,1,46,$230,$14,$156,$82,$24,$58,8,9,2,5,8,0,0,58,$506,$448
"$68,092",0,0,7,$852,$60,$207,$78,$36,$48,2,2,6,10,5,0,0,42,"$1,233","$1,185"
"$31,814",1,0,73,$35,$3,$20,$4,$1,$20,2,2,0,3,9,0,0,47,$63,$43
"$51,390",1,1,54,$205,$20,$47,$23,$2,$56,6,5,2,5,5,0,0,55,$297,$241
"$76,630",0,0,93,$255,$31,$446,$40,$56,$175,1,3,10,11,1,0,0,37,$828,$653
"$26,868",1,0,52,$0,$0,$1,$8,$3,$2,1,1,0,2,7,0,0,29,$12,$10
"$48,948",0,0,53,$437,$8,$206,$160,$49,$42,2,7,10,5,6,0,1,77,$860,$818
"$55,260",0,1,81,$825,$8,$53,$11,$0,$242,2,8,10,5,6,0,0,48,$897,$655
"$64,090",0,1,8,$316,$58,$161,$76,$51,$135,1,6,9,4,5,0,1,64,$662,$527
"$78,331",0,1,97,$756,$138,$354,$160,$169,$61,2,10,6,7,4,0,0,62,"$1,577","$1,516"
"$37,087",1,0,50,$194,$55,$134,$15,$0,$3,3,4,2,8,6,0,0,46,$398,$395
"$21,846",1,0,38,$7,$17,$18,$6,$10,$26,4,4,0,3,8,0,0,34,$58,$32
"$81,320",0,0,61,$183,$33,$493,$59,$103,$57,1,4,3,10,2,0,0,62,$871,$814
"$54,137",0,1,46,$171,$0,$11,$0,$1,$20,2,4,1,4,6,0,0,50,$183,$163
"$66,825",0,0,73,$243,$101,$405,$29,$40,$40,1,4,5,6,2,0,0,53,$818,$778
"$57,100",0,0,19,$181,$21,$69,$39,$3,$96,1,3,3,6,3,0,0,47,$313,$217
"$58,917",1,2,10,$151,$7,$89,$0,$7,$28,5,4,1,6,5,0,0,51,$254,$226
"$85,072",0,0,94,$494,$92,$391,$194,$11,$241,1,3,4,10,0,0,0,43,"$1,182",$941
"$86,429",0,0,10,$464,$28,$873,$29,$18,$37,0,7,4,7,2,0,1,59,"$1,412","$1,375"
"$45,684",1,0,37,$5,$1,$5,$10,$0,$7,1,1,0,2,7,0,0,49,$21,$14
"$47,889",1,0,94,$29,$0,$29,$0,$5,$4,1,2,0,3,5,0,0,46,$63,$59
"$45,921",0,0,23,$102,$9,$49,$24,$3,$12,1,2,1,6,4,0,0,34,$187,$175
"$78,420",0,0,75,$604,$28,$674,$91,$28,$28,1,3,10,8,1,0,0,54,"$1,425","$1,397"
"$75,114",0,0,40,$571,$12,$523,$63,$60,$24,1,3,10,5,2,0,0,28,"$1,229","$1,205"
"$52,278",0,1,24,$953,$0,$71,$0,$0,$174,6,10,5,10,8,0,1,57,"$1,024",$850
"$35,641",1,0,11,$63,$3,$67,$8,$9,$28,2,3,1,4,7,0,1,48,$150,$122
"$95,529",0,0,29,$770,$29,$890,$250,$27,$24,1,7,3,7,3,0,1,26,"$1,966","$1,942"
"$62,820",0,0,51,$398,$61,$265,$138,$61,$53,1,3,4,6,1,0,0,66,$923,$870
"$73,113",0,0,86,$741,$19,$154,$50,$9,$28,1,3,4,7,2,0,0,60,$973,$945
"$84,169",0,0,9,"$1,478",$19,$403,$0,$19,$0,1,7,6,6,3,0,1,38,"$1,919","$1,919"
"$42,607",0,1,30,$156,$29,$56,$30,$32,$47,2,3,2,7,3,0,0,66,$303,$256
"$74,637",0,0,73,$960,$64,$464,$146,$0,$16,1,6,9,9,3,0,0,66,"$1,634","$1,618"
"$46,015",1,1,25,$38,$0,$2,$0,$0,$6,1,1,0,3,7,0,0,65,$40,$34
"$72,354",0,0,67,$315,$26,$473,$220,$12,$182,1,2,10,6,1,0,0,27,"$1,046",$864
"$39,858",1,0,67,$15,$20,$25,$2,$7,$26,1,2,0,4,6,0,1,51,$69,$43
"$34,469",1,1,58,$19,$6,$20,$0,$5,$12,3,1,1,4,4,0,0,72,$50,$38
"$83,033",1,0,82,$812,$99,$431,$237,$149,$33,1,11,4,10,5,0,0,34,"$1,728","$1,695"
"$24,401",0,0,98,$73,$28,$217,$10,$24,$115,3,6,1,6,8,0,0,41,$352,$237
"$77,583",0,0,93,$372,$23,$384,$250,$12,$108,1,4,5,9,2,0,0,42,"$1,041",$933
"$74,116",0,0,53,$871,$111,$704,$145,$55,$166,1,4,4,10,2,0,0,38,"$1,886","$1,720"
"$74,293",0,0,66,$375,$152,$335,$93,$91,$81,1,5,4,6,2,0,0,27,"$1,046",$965
"$68,397",0,1,6,$760,$80,$466,$17,$13,$80,1,6,9,5,3,0,0,44,"$1,336","$1,256"
"$79,632",0,0,42,$471,$0,$510,$99,$21,$12,1,6,4,9,2,0,0,46,"$1,101","$1,089"
"$46,107",1,0,78,$31,$9,$27,$16,$9,$33,1,1,1,4,3,0,0,31,$92,$59
"$64,950",0,1,29,$819,$0,$72,$12,$0,$63,2,11,2,10,7,0,0,69,$903,$840
"$25,443",1,0,82,$1,$4,$3,$8,$9,$7,1,1,0,3,8,0,0,31,$25,$18
"$75,127",0,0,92,$203,$35,$305,$46,$17,$227,1,2,11,5,1,0,0,68,$606,$379
"$32,892",1,0,78,$26,$0,$15,$2,$1,$2,2,3,0,3,8,0,0,49,$44,$42
"$71,796",0,0,54,$354,$21,$311,$167,$75,$32,1,9,3,4,4,0,0,49,$928,$896
"$67,536",0,1,45,"$1,253",$0,$447,$23,$71,$35,3,11,5,11,8,0,0,50,"$1,794","$1,759"
"$55,239",0,1,59,$371,$17,$238,$23,$24,$106,3,7,5,11,5,0,0,49,$673,$567
"$60,554",1,0,8,$588,$7,$76,$110,$15,$15,2,8,4,9,6,0,0,45,$796,$781
"$64,831",1,1,51,$480,$86,$249,$75,$86,$144,8,6,3,5,6,0,0,68,$976,$832
"$56,067",0,1,51,$517,$12,$54,$16,$6,$120,2,7,4,7,5,0,0,58,$605,$485
"$82,025",0,0,76,$267,$98,$606,$48,$70,$98,1,3,2,6,1,0,1,37,"$1,089",$991
"$94,384",0,0,62,"$1,111",$24,$790,$160,$45,$172,0,5,8,5,2,0,1,67,"$2,130","$1,958"
"$14,906",0,0,86,$7,$7,$14,$7,$16,$15,3,2,1,3,7,0,0,34,$51,$36
"$51,563",0,0,60,"$1,166",$0,$48,$0,$0,$36,1,4,4,10,8,0,0,33,"$1,214","$1,178"
"$57,937",0,1,56,$261,$42,$144,$55,$48,$133,3,4,4,9,3,0,0,38,$550,$417
"$68,274",1,1,83,$135,$25,$51,$23,$25,$46,2,4,2,5,3,0,0,41,$259,$213
"$39,771",1,0,92,$6,$2,$18,$2,$8,$14,1,2,0,3,4,0,0,43,$36,$22
"$67,893",0,1,31,$711,$28,$142,$49,$18,$47,2,3,2,9,8,0,0,45,$948,$901
"$27,922",1,0,80,$11,$0,$13,$2,$4,$11,1,2,0,3,4,0,0,41,$30,$19
"$52,190",1,1,39,$42,$0,$17,$0,$0,$18,3,2,1,3,5,0,0,44,$59,$41
"$44,051",1,1,20,$79,$7,$58,$6,$3,$18,4,3,1,4,6,0,1,47,$153,$135
"$42,767",2,0,53,$20,$6,$43,$19,$5,$38,1,3,1,2,8,0,0,49,$93,$55
"$46,106",1,1,84,$30,$0,$8,$2,$0,$14,1,1,1,2,6,0,0,44,$40,$26
"$16,927",1,1,50,$20,$2,$23,$3,$1,$4,5,3,0,4,8,0,0,44,$49,$45
"$59,754",0,1,96,$115,$27,$44,$4,$146,$139,3,5,2,6,5,0,1,55,$336,$197
"$53,700",0,1,94,$263,$5,$233,$69,$41,$83,4,5,5,8,5,0,0,68,$611,$528
"$59,041",1,1,25,$69,$2,$15,$2,$2,$6,2,2,0,4,5,0,0,47,$90,$84
"$54,237",0,1,48,$267,$3,$30,$4,$0,$57,4,5,2,5,6,0,0,63,$304,$247
"$70,647",0,1,65,$561,$85,$171,$25,$123,$114,2,4,7,13,2,0,0,53,$965,$851
"$52,597",0,1,69,$492,$0,$37,$7,$0,$42,3,6,3,8,5,0,0,58,$536,$494
"$41,021",1,0,12,$14,$7,$9,$6,$16,$12,2,2,0,3,6,0,1,51,$52,$40
"$40,233",0,1,84,$80,$4,$46,$0,$17,$2,5,2,1,5,6,0,0,45,$147,$145
"$50,183",1,1,47,$97,$12,$84,$13,$10,$15,7,3,1,6,5,0,0,40,$216,$201
"$54,753",0,1,87,$197,$107,$227,$7,$59,$131,3,5,2,11,4,0,0,61,$597,$466
"$92,955",0,0,35,$693,$21,$925,$31,$24,$84,1,6,7,9,2,0,1,47,"$1,694","$1,610"
"$33,471",1,0,47,$43,$2,$27,$0,$9,$12,3,3,0,4,7,0,0,47,$81,$69
"$34,596",1,0,48,$14,$0,$2,$0,$0,$7,1,1,0,2,8,0,1,46,$16,$9
"$44,010",1,0,46,$186,$36,$234,$86,$72,$48,6,10,2,6,9,0,0,40,$614,$566
"$84,219",0,0,27,$434,$137,$400,$45,$137,$45,1,3,4,10,1,0,0,32,"$1,153","$1,108"
"$40,706",2,1,37,$59,$0,$11,$4,$2,$5,4,3,0,4,7,0,0,52,$76,$71
"$15,716",1,0,8,$16,$5,$30,$8,$7,$26,3,3,0,4,8,1,0,32,$66,$40
"$59,052",0,1,29,$230,$35,$75,$63,$57,$31,3,7,1,7,5,0,0,61,$460,$429
"$80,573",0,0,85,$829,$138,$430,$60,$92,$15,1,4,6,13,2,0,0,49,"$1,549","$1,534"
"$83,715",0,0,2,$318,$8,$407,$150,$35,$8,1,2,8,13,0,0,0,58,$918,$910
"$82,576",0,0,66,"$1,206",$55,$445,$168,$18,$18,1,2,4,12,1,0,0,61,"$1,892","$1,874"
"$56,962",2,1,60,$292,$3,$77,$10,$3,$26,7,6,3,5,7,0,0,55,$385,$359
"$35,704",1,1,54,$30,$9,$12,$2,$11,$30,3,2,0,4,4,0,0,68,$64,$34
"$53,103",0,1,70,$729,$17,$133,$11,$0,$195,5,10,6,7,7,0,0,66,$890,$695
"$46,779",1,1,55,$12,$1,$3,$0,$0,$7,1,0,1,2,4,0,0,60,$16,$9
"$4,861",0,0,20,$2,$1,$1,$1,$0,$1,0,0,0,0,14,0,0,55,$5,$4
"$33,462",1,0,78,$22,$3,$18,$0,$0,$11,1,2,0,3,7,0,0,41,$43,$32
"$63,693",0,1,63,$587,$43,$337,$42,$87,$54,3,11,6,9,6,0,0,42,"$1,096","$1,042"
"$80,763",0,0,17,$674,$168,$108,$192,$42,$231,1,5,11,6,3,0,1,70,"$1,184",$953
"$65,352",0,1,43,$284,$3,$84,$4,$7,$23,2,4,2,8,4,0,0,46,$382,$359
"$82,170",0,0,13,"$1,023",$93,$651,$49,$55,$37,1,5,6,7,2,0,0,42,"$1,871","$1,834"
"$75,759",0,0,46,"$1,394",$22,$708,$89,$91,$182,1,9,7,9,5,0,1,51,"$2,304","$2,122"
"$79,689",0,0,65,$311,$26,$640,$180,$37,$121,1,4,9,13,2,0,0,44,"$1,194","$1,073"
"$35,340",1,1,1,$27,$0,$12,$0,$1,$5,2,2,0,3,5,0,0,64,$40,$35
"$85,683",0,0,6,"$1,296",$17,$311,$45,$69,$51,1,2,4,10,1,0,1,66,"$1,738","$1,687"
"$24,884",1,0,32,$3,$6,$7,$0,$0,$3,1,0,0,3,7,0,0,48,$16,$13
"$42,021",1,0,34,$393,$5,$136,$7,$5,$27,5,10,1,6,9,0,0,39,$546,$519
"$64,449",1,0,70,$218,$63,$282,$137,$35,$70,4,5,3,12,4,0,0,31,$735,$665
"$64,587",1,1,49,$66,$0,$16,$0,$6,$20,2,1,1,4,3,0,0,66,$88,$68
"$34,824",0,0,65,$4,$2,$11,$2,$0,$4,1,1,0,2,6,0,0,25,$19,$15
"$75,437",0,0,25,$795,$0,$545,$95,$58,$0,1,8,4,10,6,0,0,42,"$1,493","$1,493"
"$26,091",1,1,84,$15,$10,$19,$8,$17,$20,3,2,1,3,5,0,0,63,$69,$49
"$52,845",1,0,7,$384,$25,$292,$130,$41,$64,3,8,8,6,6,0,0,47,$872,$808
"$46,086",0,1,34,$244,$8,$32,$7,$2,$50,4,3,1,8,4,0,0,64,$293,$243
"$78,028",0,1,38,$158,$19,$288,$25,$0,$38,1,6,4,9,7,0,1,64,$490,$452
"$95,169",0,0,1,"$1,285",$21,$449,$106,$20,$20,1,4,3,4,1,0,1,33,"$1,881","$1,861"
"$56,337",1,1,25,$349,$16,$144,$28,$5,$182,5,8,5,4,8,0,1,39,$542,$360
"$22,434",1,0,25,$4,$12,$11,$3,$13,$15,2,2,0,3,8,0,0,33,$43,$28
"$36,930",0,1,50,$223,$2,$31,$0,$2,$39,5,5,2,4,8,0,0,66,$258,$219
"$36,130",0,1,46,$157,$43,$127,$68,$56,$37,6,3,8,4,4,0,1,66,$451,$414
"$65,569",0,1,96,$397,$46,$288,$20,$38,$70,2,6,5,10,3,0,0,67,$789,$719
"$83,844",0,0,57,$901,$31,$345,$75,$31,$191,1,4,4,11,1,0,0,68,"$1,383","$1,192"
"$19,514",1,1,47,$14,$3,$21,$2,$1,$28,4,3,1,2,8,0,0,52,$41,$13
"$36,736",1,1,52,$10,$0,$3,$0,$0,$4,1,1,0,2,6,0,0,57,$13,$9
"$77,568",0,1,30,"$1,230",$0,$396,$232,$178,$158,1,10,2,8,5,0,0,41,"$2,036","$1,878"
"$49,187",0,1,63,$81,$1,$31,$2,$1,$0,1,1,1,5,2,0,0,44,$116,$116
"$30,168",1,0,51,$154,$20,$66,$0,$12,$27,7,6,1,4,9,0,0,42,$252,$225
"$34,053",0,1,14,$63,$0,$21,$7,$0,$12,1,3,0,3,8,0,0,52,$91,$79
"$38,196",1,1,20,$30,$0,$11,$0,$0,$3,3,2,0,4,5,0,0,49,$41,$38
"$59,412",0,0,56,$90,$67,$165,$30,$43,$11,1,4,2,8,3,0,0,69,$395,$384
"$70,924",0,0,41,$635,$114,$254,$132,$152,$76,1,6,6,7,3,0,0,55,"$1,287","$1,211"
"$54,165",0,0,72,$127,$4,$73,$15,$6,$11,1,2,1,7,2,0,0,51,$225,$214
"$32,300",1,0,1,$13,$3,$6,$6,$5,$6,1,1,0,3,8,0,0,47,$33,$27
"$20,180",0,0,27,$18,$42,$24,$15,$20,$18,1,2,1,4,7,0,0,44,$119,$101
"$34,961",1,0,77,$45,$2,$26,$4,$1,$1,3,3,1,3,7,0,0,47,$78,$77
"$28,440",1,0,87,$38,$1,$24,$0,$0,$0,1,2,0,3,8,0,0,46,$63,$63
"$64,504",1,2,81,$986,$36,$168,$16,$0,$108,7,11,3,4,7,0,1,67,"$1,206","$1,098"
"$33,564",0,1,51,$61,$0,$3,$0,$0,$7,1,1,1,3,5,0,0,54,$64,$57
"$17,345",1,0,79,$4,$9,$16,$17,$0,$12,2,2,1,2,8,0,0,42,$46,$34
"$56,320",0,1,11,$201,$53,$172,$116,$77,$83,3,5,4,9,4,0,0,53,$619,$536
"$28,647",1,0,54,$19,$8,$29,$0,$12,$26,1,2,2,2,7,0,1,42,$68,$42
"$15,038",1,0,93,$4,$8,$11,$19,$12,$26,2,2,1,2,9,0,0,33,$54,$28
"$32,173",0,1,0,$18,$0,$2,$0,$0,$2,1,1,0,3,4,0,0,62,$20,$18
"$68,316",0,1,54,$806,$80,$161,$120,$11,$33,5,10,7,10,6,0,0,56,"$1,178","$1,145"
"$74,538",0,0,21,$380,$98,$733,$110,$112,$28,1,8,8,5,3,0,1,49,"$1,433","$1,405"
"$91,700",0,0,58,$576,$172,$961,$125,$115,$19,1,8,6,5,3,0,1,49,"$1,949","$1,930"
"$68,695",0,0,3,$458,$81,$356,$106,$50,$40,1,4,4,7,2,0,0,51,"$1,051","$1,011"
"$31,056",1,0,99,$5,$10,$13,$3,$8,$16,1,1,0,3,8,0,0,43,$39,$23
"$79,593",0,0,70,$350,$60,$568,$110,$133,$145,1,5,6,7,2,0,0,47,"$1,221","$1,076"
"$28,071",0,0,65,$39,$33,$130,$41,$26,$44,2,5,1,5,8,0,0,40,$269,$225
"$37,334",1,1,44,$26,$1,$16,$2,$2,$15,4,3,0,4,4,0,0,62,$47,$32
"$46,423",1,1,6,$68,$0,$16,$0,$0,$8,3,2,0,4,7,0,0,48,$84,$76
"$37,126",1,0,9,$45,$3,$9,$4,$4,$7,1,1,2,2,6,0,1,49,$65,$58
"$47,703",0,1,95,$359,$0,$134,$13,$26,$123,4,6,3,8,5,0,0,67,$532,$409
"$61,180",0,1,70,$403,$24,$29,$6,$24,$218,2,5,5,6,3,0,0,61,$486,$268
"$38,998",1,1,92,$34,$1,$14,$0,$0,$5,3,2,0,3,8,1,0,66,$49,$44
"$8,028",0,0,62,$73,$18,$66,$7,$12,$2,15,0,1,0,19,0,0,29,$176,$174
"$76,081",0,0,85,$292,$30,$415,$63,$33,$200,1,4,5,4,2,0,0,58,$833,$633
"$34,728",1,0,2,$14,$0,$16,$0,$0,$6,1,1,1,2,6,0,1,34,$30,$24
"$33,168",0,1,0,$80,$1,$37,$0,$1,$3,3,2,1,4,7,0,0,55,$119,$116
"$33,585",0,1,91,$30,$11,$33,$13,$6,$29,1,2,0,4,4,0,0,54,$93,$64
"$77,037",0,1,3,$463,$96,$333,$168,$53,$10,1,7,7,12,3,0,0,60,"$1,113","$1,103"
"$35,196",1,0,68,$75,$12,$141,$43,$39,$187,6,6,1,5,8,0,1,36,$310,$123
"$44,529",0,1,98,$538,$13,$91,$17,$6,$26,6,6,2,11,5,0,0,54,$665,$639
"$70,924",0,0,41,$635,$114,$254,$132,$152,$76,1,6,6,7,3,0,0,55,"$1,287","$1,211"
